Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
2/9/18, 00:33:00.0,2602.75,2603.25,2601.75,2603,299,190,129,170
2/9/18, 00:36:00.0,2603,2603.25,2602.5,2602.5,243,134,81,162
2/9/18, 00:39:00.0,2602.5,2603.25,2601.25,2602,196,145,139,57
2/9/18, 00:42:00.0,2601.75,2603,2601.5,2602,548,288,222,326
2/9/18, 00:45:00.0,2601.75,2602,2599.25,2600.5,638,370,461,177
2/9/18, 00:48:00.0,2600.25,2600.75,2595,2596.75,895,583,526,369
2/9/18, 00:51:00.0,2597,2600.75,2596.5,2599,686,341,182,504
2/9/18, 00:54:00.0,2599.25,2602,2598.75,2600,481,293,187,294
2/9/18, 00:57:00.0,2600,2600.75,2598.25,2599.5,441,259,269,172
2/9/18, 01:00:00.0,2599,2606.25,2598.25,2605.75,1279,834,502,777
2/9/18, 01:03:00.0,2605.75,2607.5,2603.25,2606.75,2074,1134,1076,998
2/9/18, 01:06:00.0,2606.75,2607,2603.25,2605.25,978,645,476,502
2/9/18, 01:09:00.0,2605,2607.5,2604.75,2607.25,1158,646,626,532
2/9/18, 01:12:00.0,2607.25,2609,2607,2608.5,1943,982,993,950
2/9/18, 01:15:00.0,2608.5,2609.5,2608,2608.75,1453,886,858,595
2/9/18, 01:18:00.0,2609,2610.75,2608.25,2610.25,973,566,431,542
2/9/18, 01:21:00.0,2610.25,2611.25,2609.25,2611,1589,757,716,873
2/9/18, 01:24:00.0,2610.75,2611.75,2609.5,2611.25,1903,982,1046,857
2/9/18, 01:27:00.0,2611.25,2613.25,2610.75,2612,1510,903,669,841
2/9/18, 01:30:00.0,2612,2612.5,2611,2611,1074,756,628,446
2/9/18, 01:33:00.0,2611,2611.25,2607.75,2609.5,1707,1128,946,761
2/9/18, 01:36:00.0,2609.5,2612,2607.75,2609.75,1934,1336,948,986
2/9/18, 01:39:00.0,2609.75,2611.25,2607.25,2607.25,1275,758,866,409
2/9/18, 01:42:00.0,2607.25,2610,2607,2609,843,620,383,460
2/9/18, 01:45:00.0,2609,2612,2607.25,2611.75,1081,771,543,538
2/9/18, 01:48:00.0,2611.75,2613,2609.5,2609.75,937,648,419,518
2/9/18, 01:51:00.0,2610,2611,2609.5,2610.25,1254,573,353,901
2/9/18, 01:54:00.0,2610.25,2611.25,2610,2610.75,1037,445,266,771
2/9/18, 01:57:00.0,2610.75,2614,2610.5,2611.5,1581,795,643,938
2/9/18, 02:00:00.0,2611.5,2617,2611,2614.25,5797,3118,2662,3135
2/9/18, 02:03:00.0,2614.25,2615.5,2613,2613.25,2013,1189,1077,936
2/9/18, 02:06:00.0,2613.75,2615.75,2611.25,2612.25,3363,2218,1653,1710
2/9/18, 02:09:00.0,2612.25,2613.75,2610.25,2613,2413,1485,1186,1227
2/9/18, 02:12:00.0,2612.75,2614,2611.75,2611.75,1346,724,734,612
2/9/18, 02:15:00.0,2611.75,2612,2609,2609.75,2551,1456,1148,1403
2/9/18, 02:18:00.0,2609.75,2610,2609,2609.25,1852,1101,986,866
2/9/18, 02:21:00.0,2609.5,2610.25,2609,2610,2002,908,731,1271
2/9/18, 02:24:00.0,2610,2611.5,2610,2611,1961,689,468,1493
2/9/18, 02:27:00.0,2611,2612,2610.75,2611.75,1358,626,355,1003
2/9/18, 02:30:00.0,2611.75,2613.5,2611,2612.75,2815,1098,768,2047
2/9/18, 02:33:00.0,2612.75,2614.5,2612.75,2613.75,2371,1024,898,1473
2/9/18, 02:36:00.0,2613.5,2615,2613.5,2613.75,2785,1296,851,1934
2/9/18, 02:39:00.0,2613.5,2614,2612.5,2612.75,1267,752,481,786
2/9/18, 02:42:00.0,2613,2613.25,2611.25,2612.25,1296,895,627,669
2/9/18, 02:45:00.0,2612.25,2615,2612,2614.5,1823,883,658,1165
2/9/18, 02:48:00.0,2614.5,2614.75,2613.5,2614,2276,1044,1161,1115
2/9/18, 02:51:00.0,2614,2614.75,2613.75,2614.25,1340,575,811,529
2/9/18, 02:54:00.0,2614,2614.25,2612.75,2612.75,1064,429,677,387
2/9/18, 02:57:00.0,2612.75,2613.25,2611.75,2612.75,1393,701,658,735
2/9/18, 03:00:00.0,2612.75,2613,2611.75,2612.25,685,404,361,324
2/9/18, 03:03:00.0,2612,2612.25,2610.75,2611.25,739,492,339,400
2/9/18, 03:06:00.0,2611.25,2612,2610.25,2612,1154,638,472,682
2/9/18, 03:09:00.0,2611.75,2612.5,2611.5,2611.75,742,431,371,371
2/9/18, 03:12:00.0,2612,2612.75,2611.75,2612.25,710,418,273,437
2/9/18, 03:15:00.0,2612,2612,2610.25,2610.25,1037,612,575,462
2/9/18, 03:18:00.0,2610,2610.75,2609,2610.5,1580,898,763,817
2/9/18, 03:21:00.0,2610.5,2611,2609.75,2610,826,602,449,377
2/9/18, 03:24:00.0,2610,2610.5,2608.25,2608.25,1055,628,607,448
2/9/18, 03:27:00.0,2608.25,2608.75,2606.75,2607.25,1530,836,714,816
2/9/18, 03:30:00.0,2607.5,2608,2605.75,2606.75,1881,1063,982,899
2/9/18, 03:33:00.0,2606.75,2608.75,2606.75,2608,1056,663,470,586
2/9/18, 03:36:00.0,2608,2611.25,2608,2609.5,1446,990,688,758
2/9/18, 03:39:00.0,2609.75,2610.75,2608.75,2609.5,1168,708,574,594
2/9/18, 03:42:00.0,2609.75,2611.5,2609.25,2611.25,1581,867,690,891
2/9/18, 03:45:00.0,2611.25,2611.5,2609.25,2609.25,1586,589,651,935
2/9/18, 03:48:00.0,2609.5,2609.75,2606.5,2609,1880,1162,954,926
2/9/18, 03:51:00.0,2609,2610,2608,2608.5,973,670,539,434
2/9/18, 03:54:00.0,2608.5,2611,2608.25,2610,1154,701,558,596
2/9/18, 03:57:00.0,2610.25,2611.25,2609.75,2610.5,1197,720,521,676
2/9/18, 04:00:00.0,2610.5,2611,2609.5,2609.75,1269,782,542,727
2/9/18, 04:03:00.0,2609.5,2610.25,2608.75,2609.5,1004,518,460,544
2/9/18, 04:06:00.0,2609.75,2611.25,2607.25,2607.75,1509,805,706,803
2/9/18, 04:09:00.0,2607.75,2608.75,2605.5,2606.5,1816,957,813,1003
2/9/18, 04:12:00.0,2606.25,2608,2605.5,2607.5,1494,805,814,680
2/9/18, 04:15:00.0,2607.5,2608.25,2605.75,2608,1702,848,947,755
2/9/18, 04:18:00.0,2608,2610.25,2607.5,2610,1692,881,900,792
2/9/18, 04:21:00.0,2609.75,2610.5,2609.75,2610.25,1473,558,946,527
2/9/18, 04:24:00.0,2610.5,2611.25,2610.25,2611,1855,531,1069,786
2/9/18, 04:27:00.0,2611.25,2612,2610.75,2612,1842,722,705,1137
2/9/18, 04:30:00.0,2612,2612.75,2611.5,2612.25,1551,619,716,835
2/9/18, 04:33:00.0,2612.25,2615.25,2612.25,2613.75,2907,1173,1067,1840
2/9/18, 04:36:00.0,2614,2614.25,2613.25,2613.75,1688,670,857,831
2/9/18, 04:39:00.0,2613.75,2614.5,2613,2613,1990,869,1067,923
2/9/18, 04:42:00.0,2613,2614,2610.75,2612,1459,808,736,723
2/9/18, 04:45:00.0,2612.25,2612.5,2609.25,2610.75,1404,890,794,610
2/9/18, 04:48:00.0,2610.75,2611.5,2609.5,2609.5,1382,853,756,626
2/9/18, 04:51:00.0,2609.75,2609.75,2608,2608.75,1176,659,711,465
2/9/18, 04:54:00.0,2608.75,2611.25,2608,2610.75,1193,625,543,650
2/9/18, 04:57:00.0,2610.75,2611.5,2610.25,2611.25,887,557,478,409
2/9/18, 05:00:00.0,2611,2612.5,2610.75,2611.25,1166,582,579,587
2/9/18, 05:03:00.0,2611.5,2612.75,2611,2611.5,1161,608,474,687
2/9/18, 05:06:00.0,2611.5,2611.75,2610.25,2610.75,1143,695,521,622
2/9/18, 05:09:00.0,2610.75,2611,2609,2610.25,934,537,403,531
2/9/18, 05:12:00.0,2610.5,2610.5,2608.25,2609.75,1313,723,598,715
2/9/18, 05:15:00.0,2609.5,2610,2608,2608.75,1379,715,782,597
2/9/18, 05:18:00.0,2608.75,2608.75,2605.75,2606.5,1295,833,763,532
2/9/18, 05:21:00.0,2606.25,2606.25,2601.5,2602.75,4829,2616,2949,1880
2/9/18, 05:24:00.0,2602.75,2606.25,2602.75,2605.75,2410,1427,1077,1333
2/9/18, 05:27:00.0,2605.75,2606,2602.5,2602.75,1087,679,528,559
2/9/18, 05:30:00.0,2602.75,2603.25,2599.5,2600.5,2454,1379,1295,1159
2/9/18, 05:33:00.0,2600.5,2601,2598.5,2599.5,1612,962,1047,565
2/9/18, 05:36:00.0,2599.5,2599.5,2595,2595.25,3825,1670,2769,1056
2/9/18, 05:39:00.0,2595.25,2598.25,2594.25,2597.25,4642,2276,2817,1825
2/9/18, 05:42:00.0,2597,2597.75,2595,2597.75,2009,1265,944,1065
2/9/18, 05:45:00.0,2597.75,2598.75,2593.25,2593.5,3629,1688,2682,947
2/9/18, 05:48:00.0,2593.25,2596.25,2593,2593.5,4572,2345,2366,2206
2/9/18, 05:51:00.0,2593.5,2599,2593,2598.25,3103,1893,1501,1602
2/9/18, 05:54:00.0,2598,2599.75,2597.75,2599,2205,1113,1044,1161
2/9/18, 05:57:00.0,2599,2601.75,2597.5,2601.5,2557,1248,1166,1391
2/9/18, 06:00:00.0,2601.75,2607.5,2599.5,2600.25,7043,3888,3538,3505
2/9/18, 06:03:00.0,2600,2602.25,2598.25,2599.5,2039,1464,924,1115
2/9/18, 06:06:00.0,2599.75,2601,2597.25,2597.5,2328,1502,1037,1291
2/9/18, 06:09:00.0,2597.25,2598.75,2595.5,2596.25,1733,1182,816,917
2/9/18, 06:12:00.0,2596.25,2597,2594.75,2594.75,1643,991,1045,598
2/9/18, 06:15:00.0,2594.75,2595.75,2594.25,2594.5,2396,1288,1227,1169
2/9/18, 06:18:00.0,2594.75,2597,2594.75,2596.25,2155,1223,874,1281
2/9/18, 06:21:00.0,2596.25,2597.75,2594.75,2595,2559,1318,1403,1156
2/9/18, 06:24:00.0,2595.25,2595.25,2593.75,2593.75,2418,917,1735,683
2/9/18, 06:27:00.0,2593.75,2594,2587.5,2587.75,7065,2498,5131,1934
2/9/18, 06:30:00.0,2587.5,2592,2586,2588.25,5360,3010,2693,2667
2/9/18, 06:33:00.0,2588.25,2588.5,2584.75,2587.5,5425,2321,3108,2317
2/9/18, 06:36:00.0,2587.5,2590.75,2585.75,2586.75,3144,1573,1401,1743
2/9/18, 06:39:00.0,2586.75,2587,2581,2581,5057,2021,3141,1916
2/9/18, 06:42:00.0,2581,2583.75,2580.5,2582,4587,2093,2326,2261
2/9/18, 06:45:00.0,2582,2586,2580.5,2585.5,4697,2078,2292,2405
2/9/18, 06:48:00.0,2585.25,2590.75,2585,2589.5,4208,1988,1726,2482
2/9/18, 06:51:00.0,2589.75,2590.25,2588.25,2589,2195,1177,1018,1177
2/9/18, 06:54:00.0,2589,2590,2583,2584.5,2336,1381,1354,982
2/9/18, 06:57:00.0,2584.5,2585.5,2582,2584,2466,1289,1407,1059
2/9/18, 07:00:00.0,2584.5,2587.5,2584,2586.25,3089,1512,1596,1493
2/9/18, 07:03:00.0,2586.5,2590.5,2585.75,2587.25,3094,1468,1398,1696
2/9/18, 07:06:00.0,2587.5,2589.75,2586.5,2587.75,2373,1260,1122,1251
2/9/18, 07:09:00.0,2587.75,2593.25,2586.75,2593.25,4284,2263,1696,2588
2/9/18, 07:12:00.0,2593.25,2593.75,2589.5,2591.75,4496,2084,2011,2485
2/9/18, 07:15:00.0,2591.75,2594.5,2591.25,2593,3661,1970,1637,2024
2/9/18, 07:18:00.0,2593,2594.5,2589.25,2594,4708,2739,2254,2454
2/9/18, 07:21:00.0,2594.25,2596.75,2591.5,2594,5169,2917,2674,2495
2/9/18, 07:24:00.0,2594,2595,2591.75,2594,2809,1642,1244,1565
2/9/18, 07:27:00.0,2594.25,2595.25,2593.25,2593.75,1444,773,720,724
2/9/18, 07:30:00.0,2594,2594.5,2591.5,2593.5,2089,1200,1160,929
2/9/18, 07:33:00.0,2593.5,2594,2593,2593.5,1262,787,644,618
2/9/18, 07:36:00.0,2593.25,2597.25,2593.25,2597.25,2985,1613,1097,1888
2/9/18, 07:39:00.0,2597,2601.75,2595.25,2596.25,8623,4141,4368,4255
2/9/18, 07:42:00.0,2596.25,2599,2596,2597,2915,1620,1380,1535
2/9/18, 07:45:00.0,2597,2599.25,2596,2598.75,2241,1378,975,1266
2/9/18, 07:48:00.0,2598.75,2604,2598.75,2601,6307,3675,2931,3376
2/9/18, 07:51:00.0,2601.25,2607,2601,2605.25,6024,2949,2296,3728
2/9/18, 07:54:00.0,2605.25,2610,2603,2609.25,8144,4018,3659,4485
2/9/18, 07:57:00.0,2609.25,2611.75,2607.5,2609,8909,3672,3546,5363
2/9/18, 08:00:00.0,2609,2610.25,2604.25,2605.75,7337,3589,4216,3121
2/9/18, 08:03:00.0,2606,2610.25,2605.5,2609.75,6625,3172,2943,3682
2/9/18, 08:06:00.0,2610,2611,2607.25,2610,6153,2658,2864,3289
2/9/18, 08:09:00.0,2610,2610.75,2607.75,2609,3876,1997,2113,1763
2/9/18, 08:12:00.0,2608.75,2612,2607.25,2608.5,8916,2910,3882,5034
2/9/18, 08:15:00.0,2608.5,2609.5,2603.75,2605.5,5685,2975,3356,2329
2/9/18, 08:18:00.0,2605.25,2607.75,2604.25,2605.25,4257,2065,2277,1980
2/9/18, 08:21:00.0,2605,2611.75,2605,2611.25,7571,3499,2995,4576
2/9/18, 08:24:00.0,2611.25,2612.5,2608.75,2610.5,6364,2595,3330,3034
2/9/18, 08:27:00.0,2610.5,2612.5,2608.25,2609.5,11572,3935,5945,5627
2/9/18, 08:30:00.0,2609.5,2615.5,2604.75,2615.25,39131,17799,17624,21507
2/9/18, 08:33:00.0,2615.5,2615.75,2606,2607,28913,14986,14833,14080
2/9/18, 08:36:00.0,2607,2607.75,2601.25,2605.25,29755,13303,17264,12491
2/9/18, 08:39:00.0,2605.5,2606.25,2594.25,2601.75,36245,17870,19498,16747
2/9/18, 08:42:00.0,2601.5,2608.75,2600.5,2607.5,25511,13441,11848,13663
2/9/18, 08:45:00.0,2607.5,2615.25,2603.75,2615.25,27688,13810,12581,15107
2/9/18, 08:48:00.0,2615,2616.5,2603.75,2607,34101,17018,18209,15892
2/9/18, 08:51:00.0,2607,2611.75,2604.25,2609.5,20115,10031,9370,10745
2/9/18, 08:54:00.0,2609.75,2618.25,2609.25,2616.75,20297,9471,9056,11241
2/9/18, 08:57:00.0,2616.75,2618.5,2606.5,2609,30691,14761,16060,14631
2/9/18, 09:00:00.0,2609,2613.25,2607.5,2609.5,17584,8692,8747,8837
2/9/18, 09:03:00.0,2609.5,2611.75,2602.25,2605,24417,11960,13537,10880
2/9/18, 09:06:00.0,2605,2607.25,2597.5,2602.25,27512,12586,13712,13800
2/9/18, 09:09:00.0,2602.25,2606,2601.5,2602.5,15805,8296,8269,7536
2/9/18, 09:12:00.0,2602.75,2605.5,2600.5,2601,17075,8151,8448,8627
2/9/18, 09:15:00.0,2601.25,2605.25,2597,2602.25,21750,10424,10368,11382
2/9/18, 09:18:00.0,2602,2605,2600,2602.5,14348,7323,7103,7245
2/9/18, 09:21:00.0,2602.25,2604.75,2600,2602.75,12128,6262,6573,5555
2/9/18, 09:24:00.0,2602.75,2608,2598.75,2607.5,19078,8706,9770,9308
2/9/18, 09:27:00.0,2607.5,2608.25,2600.25,2601,14443,7438,8581,5862
2/9/18, 09:30:00.0,2601,2603.75,2597.5,2601.75,14463,7286,8052,6411
2/9/18, 09:33:00.0,2601.75,2604,2599.25,2599.5,11190,5760,6077,5113
2/9/18, 09:36:00.0,2599.25,2601.5,2594.5,2594.5,17079,8532,9917,7162
2/9/18, 09:39:00.0,2594.25,2596.5,2584,2587.25,28133,13224,15130,13003
2/9/18, 09:42:00.0,2587,2590.5,2582.25,2584,18947,9294,9765,9182
2/9/18, 09:45:00.0,2584.25,2584.75,2572.25,2573.25,39472,17981,22903,16569
2/9/18, 09:48:00.0,2573,2575,2566,2574.75,44333,21631,23935,20398
2/9/18, 09:51:00.0,2574.75,2585.25,2574.75,2585,34301,16345,15792,18509
2/9/18, 09:54:00.0,2585,2594.5,2584.75,2592.25,53720,24318,25356,28364
2/9/18, 09:57:00.0,2592,2593.5,2583,2586.5,33440,14767,17899,15541
2/9/18, 10:00:00.0,2586.5,2592.5,2583.75,2590.25,20144,10018,9566,10578
2/9/18, 10:03:00.0,2590.5,2598,2588.75,2591.5,30505,14694,14854,15651
2/9/18, 10:06:00.0,2591.5,2592.75,2588,2590.75,12236,6645,5610,6626
2/9/18, 10:09:00.0,2590.75,2592.5,2586.5,2587.5,11819,6734,6206,5613
2/9/18, 10:12:00.0,2587.25,2592.75,2586.25,2590.25,8721,4754,4223,4498
2/9/18, 10:15:00.0,2590.25,2590.75,2578,2580,16863,9179,9463,7400
2/9/18, 10:18:00.0,2580.25,2586.5,2577.25,2585.25,15286,8921,7433,7853
2/9/18, 10:21:00.0,2585.25,2587.75,2581.5,2582.5,10705,6429,5551,5154
2/9/18, 10:24:00.0,2582.75,2582.75,2577.25,2579.75,15016,8544,7899,7117
2/9/18, 10:27:00.0,2579.5,2584.25,2579.5,2582.25,12431,6502,6334,6097
2/9/18, 10:30:00.0,2582.25,2584.75,2580.25,2582.5,11532,6398,5643,5889
2/9/18, 10:33:00.0,2582.75,2588,2582,2585.75,14793,7779,7091,7702
2/9/18, 10:36:00.0,2585.75,2592,2585.5,2587.25,14760,7504,6462,8298
2/9/18, 10:39:00.0,2587,2587.75,2583,2583.5,8418,4911,4750,3668
2/9/18, 10:42:00.0,2583.75,2586,2582.25,2583.25,7653,4107,3641,4012
2/9/18, 10:45:00.0,2583.25,2584.5,2580.75,2581.5,8327,4585,4134,4193
2/9/18, 10:48:00.0,2581.75,2582.75,2575,2576,13217,7099,7487,5730
2/9/18, 10:51:00.0,2575.75,2576.75,2573.5,2575.25,10034,5447,5092,4942
2/9/18, 10:54:00.0,2575.25,2577.5,2572.25,2572.5,13009,7008,6922,6087
2/9/18, 10:57:00.0,2572.5,2578,2568,2568.75,24129,10363,12898,11231
2/9/18, 11:00:00.0,2568.75,2572,2566.75,2568,18067,8626,9034,9033
2/9/18, 11:03:00.0,2568,2569.75,2563.75,2563.75,14148,6918,7725,6423
2/9/18, 11:06:00.0,2563.75,2564.5,2554,2556.75,33718,14142,20202,13516
2/9/18, 11:09:00.0,2556.75,2562.5,2551.25,2558,37765,16020,18223,19542
2/9/18, 11:12:00.0,2557.75,2560.75,2550,2551.5,34640,14235,20232,14408
2/9/18, 11:15:00.0,2551.25,2558.75,2550.5,2558,30166,14832,14265,15901
2/9/18, 11:18:00.0,2558,2560.25,2553.25,2559.5,21182,10631,9846,11336
2/9/18, 11:21:00.0,2559.25,2567.5,2558.25,2562,22891,11543,10984,11907
2/9/18, 11:24:00.0,2561.75,2562.25,2551.75,2552.75,15923,8651,9157,6766
2/9/18, 11:27:00.0,2552.75,2555.5,2549.25,2549.5,23349,11429,12565,10784
2/9/18, 11:30:00.0,2549.75,2555.5,2549.5,2552.5,22106,10961,10946,11160
2/9/18, 11:33:00.0,2552.5,2558,2547.75,2549.25,26902,12946,14252,12650
2/9/18, 11:36:00.0,2549.25,2553,2545.5,2550.5,20378,10272,9930,10448
